date,time,news_count,social_count,x_count,youtube_count,risk_level,early_warning_decision,main_risk_title,opportunity_level,opportunity_score,opportunity_title,opportunity_type,opportunity_owner,opportunity_alarm_label,opportunity_mail_candidate,operator_status,data_health,team_action_count,note
2026-05-13,21:15,5,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Mesut Kocagöz’den Antalyaspor’a 1 milyon TL’lik destek! - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-13,23:12,4,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Mesut Kocagöz’den Antalyaspor’a 1 milyon TL’lik destek! - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-13,23:25,4,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Mesut Kocagöz’den Antalyaspor’a 1 milyon TL’lik destek! - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-13,23:39,4,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Mesut Kocagöz’den Antalyaspor’a 1 milyon TL’lik destek! - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-13,23:46,3,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Mesut Kocagöz’den Antalyaspor’a 1 milyon TL’lik destek! - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-13,23:57,4,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,7.0,Mesut Kocagöz’den Antalyaspor’a 1 milyon TL’lik destek! - Akdeniz Manşet Gazetesi,Spor / şehir aidiyeti fırsatı,Başkan hesabı + kurumsal hesap,Güçlü fırsat / ekip takip,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,00:07,10,0,0,0,Orta,TAKİPTE KAL / HAZIR BEKLE,Kepez’de tehlikeli yakınlaşma tepki çekti - Kemer Gözcü,Takip edilebilir fırsat,5.0,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,00:13,10,0,0,0,Orta,TAKİPTE KAL / HAZIR BEKLE,Kepez’de tehlikeli yakınlaşma tepki çekti - Kemer Gözcü Gazetesi,Takip edilebilir fırsat,5.1,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,00:19,10,0,0,0,Orta,TAKİPTE KAL / HAZIR BEKLE,Kepez’de tehlikeli yakınlaşma tepki çekti - Kemer Gözcü Gazetesi,Takip edilebilir fırsat,5.1,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,00:35,10,0,0,0,Orta,TAKİPTE KAL / HAZIR BEKLE,Kepez’de tehlikeli yakınlaşma tepki çekti - Kemer Gözcü Gazetesi,Takip edilebilir fırsat,5.1,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,00:42,10,0,0,0,Orta,TAKİPTE KAL / HAZIR BEKLE,Kepez’de tehlikeli yakınlaşma tepki çekti - Kemer Gözcü Gazetesi,Takip edilebilir fırsat,5.1,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,01:15,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,01:47,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,01:52,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,02:06,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,02:13,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,02:52,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,03:14,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,03:40,8,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,04:30,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,05:33,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.2,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,09:28,9,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.3,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,12:29,8,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,14:30,6,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,14:34,6,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,14:43,6,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,14:56,6,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,15:21,6,0,0,0,Düşük,TAKİPTE KAL / HAZIR BEKLE,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,15:29,6,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,15:35,6,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,prof_smail_tufan_hocamizin,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,16:10,4,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,16:47,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,16:50,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.4,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,16:54,6,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.5,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,17:00,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.5,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,17:24,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.6,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,17:33,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.6,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,17:56,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.6,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,18:06,6,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.6,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,19:00,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.6,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,20:45,5,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.7,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,22:21,4,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.8,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-14,23:39,4,0,0,0,Düşük,NORMAL TAKİP,Riskli başlık belirlenemedi.,Takip edilebilir fırsat,5.9,Başkan X olumlu etkileşim fırsatı,Mahalle / saha teması fırsatı,Basın birimi + saha ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,Sosyal medya verisi boş geldi • X verisi bugün boş görünüyor • YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,00:54,14,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,01:49,13,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,02:49,13,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,05:15,14,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.3,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,08:39,13,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.4,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,10:54,13,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.5,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,12:25,13,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.5,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,13:43,11,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.5,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,14:44,11,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.6,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,16:07,12,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.6,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,17:38,10,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.6,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,18:52,10,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.7,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,19:52,11,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.7,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,20:51,9,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.7,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,21:55,9,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.7,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,22:59,9,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.8,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-15,23:55,9,4,4,0,Orta,ACİL ALARM,Kepez + şikayet,Takip edilebilir fırsat,5.8,Başkan X hizmet görünürlüğü fırsatı,Hizmet görünürlüğü fırsatı,Kurumsal hesap + ilgili müdürlük,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,00:42,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,01:39,6,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,01:42,6,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,02:05,6,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
2026-05-16,02:20,5,2,2,0,Orta,ACİL ALARM,Kepez Belediyesi + şikayet,Takip edilebilir fırsat,5.2,Başkan X sosyal belediyecilik fırsatı,Sosyal belediyecilik fırsatı,Basın birimi + sosyal destek ekibi,Performans fırsatı,Hayır,Kontrol gerekiyor,YouTube verisi bugün boş görünüyor,1,Otomatik günlük karar hafızası kaydı
